    ,activation_hidden ,alpha ,batch_size ,hidden_layer_sizes ,lambd   ,learning_rate ,learning_rate_init ,nesterov ,tau
448 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.006 ,True     ,
449 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.12  ,False    ,300.0
450 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.004 ,False    ,
451 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,True     ,
452 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,5e-05   ,fixed         ,             0.008 ,False    ,
453 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.08  ,False    ,300.0
454 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.1   ,False    ,300.0
455 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.01  ,True     ,
456 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.08  ,False    ,300.0
457 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.004 ,True     ,
458 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.08  ,True     ,300.0
459 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,True     ,
460 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.004 ,False    ,
461 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.04  ,False    ,300.0
462 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,True     ,
463 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.004 ,False    ,
464 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.01  ,False    ,
465 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.008 ,True     ,
466 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.008 ,False    ,
467 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.006 ,True     ,
468 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.004 ,False    ,
469 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.006 ,True     ,
470 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,5e-05   ,fixed         ,             0.004 ,False    ,
471 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.12  ,False    ,300.0
472 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.006 ,False    ,
473 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,5e-05   ,fixed         ,             0.004 ,True     ,
474 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,True     ,
475 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.08  ,True     ,300.0
476 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.08  ,False    ,300.0
477 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.01  ,False    ,
478 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.004 ,True     ,
479 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.002 ,True     ,
480 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.1   ,False    ,300.0
481 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,False    ,
482 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.01  ,False    ,
483 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.002 ,True     ,
484 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.006 ,False    ,
485 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.008 ,False    ,
486 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,False    ,
487 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.01  ,True     ,
488 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.06  ,True     ,300.0
489 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.006 ,True     ,
490 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.01  ,False    ,
491 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.004 ,True     ,
492 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.006 ,False    ,
493 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.006 ,True     ,
494 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.008 ,False    ,
495 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.004 ,True     ,
496 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,True     ,
497 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.12  ,False    ,300.0
498 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,True     ,
499 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.004 ,False    ,
500 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,False    ,
501 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.004 ,False    ,
502 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.008 ,False    ,
503 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.06  ,True     ,300.0
504 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.1   ,False    ,300.0
505 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.004 ,True     ,
506 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.12  ,False    ,300.0
507 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.002 ,True     ,
508 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.01  ,False    ,
509 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.006 ,False    ,
510 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.002 ,True     ,
511 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.004 ,False    ,
512 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.01  ,False    ,
513 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,             0.004 ,False    ,
514 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.01  ,False    ,
515 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.08  ,True     ,300.0
516 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,linear_decay  ,             0.1   ,False    ,300.0
517 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.004 ,True     ,
518 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.008 ,False    ,
519 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,False    ,
520 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,True     ,
521 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.006 ,False    ,
522 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.06  ,False    ,300.0
523 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.06  ,False    ,300.0
524 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,linear_decay  ,             0.1   ,False    ,300.0
525 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.05  ,False    ,300.0
526 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,             0.004 ,True     ,
527 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.05  ,False    ,300.0
528 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,False    ,
529 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,False    ,
530 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.008 ,True     ,
531 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,False    ,
532 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.1   ,False    ,300.0
533 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.08  ,True     ,300.0
534 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.1   ,True     ,300.0
535 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,True     ,
536 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.002 ,True     ,
537 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,True     ,
538 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,False    ,
539 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,True     ,
540 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.01  ,False    ,
541 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,True     ,
542 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.08  ,False    ,300.0
543 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,             0.004 ,False    ,
544 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.002 ,True     ,
545 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.008 ,True     ,
546 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,True     ,
547 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,False    ,
548 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.06  ,True     ,300.0
549 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0001  ,fixed         ,             0.002 ,True     ,
550 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.002 ,True     ,
551 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,False    ,
552 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,             0.002 ,True     ,
553 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.006 ,False    ,
554 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.05  ,True     ,300.0
555 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.004 ,False    ,
556 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.04  ,True     ,300.0
557 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,True     ,
558 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.01  ,False    ,
559 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.12  ,False    ,300.0
560 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.1   ,False    ,300.0
561 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.006 ,True     ,
562 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.05  ,True     ,300.0
563 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,False    ,
564 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.04  ,False    ,300.0
565 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,True     ,
566 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.004 ,False    ,
567 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,True     ,
568 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.08  ,False    ,300.0
569 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.1   ,True     ,300.0
570 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.08  ,False    ,300.0
571 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,5e-05   ,fixed         ,             0.002 ,True     ,
572 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.06  ,False    ,300.0
573 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.002 ,True     ,
574 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.06  ,True     ,300.0
575 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.05  ,True     ,300.0
576 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.008 ,False    ,
577 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.08  ,True     ,300.0
578 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.08  ,False    ,300.0
579 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.004 ,False    ,
580 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.06  ,False    ,300.0
581 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,5e-05   ,fixed         ,             0.002 ,True     ,
582 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.002 ,True     ,
583 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0001  ,linear_decay  ,             0.12  ,False    ,300.0
584 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,False    ,
585 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,False    ,
586 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.002 ,True     ,
587 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,True     ,
588 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,False    ,
589 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,False    ,
590 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.004 ,True     ,
591 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.002 ,True     ,
592 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,True     ,
593 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,5e-05   ,fixed         ,             0.002 ,True     ,
594 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,False    ,
595 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,True     ,
596 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,False    ,
597 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.04  ,True     ,300.0
598 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.08  ,False    ,300.0
599 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.002 ,True     ,
600 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,False    ,
601 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,True     ,
602 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,True     ,
603 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.04  ,False    ,300.0
604 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.01  ,False    ,
605 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,linear_decay  ,             0.12  ,True     ,300.0
606 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.006 ,True     ,
607 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.01  ,True     ,
608 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.01  ,False    ,
609 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,             0.002 ,True     ,
610 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,True     ,
611 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,True     ,
612 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.06  ,True     ,300.0
613 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.08  ,False    ,300.0
614 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,False    ,
615 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.04  ,False    ,300.0
616 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0001  ,fixed         ,             0.002 ,True     ,
617 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.12  ,False    ,300.0
618 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.12  ,False    ,300.0
619 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.01  ,False    ,
620 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.002 ,True     ,
621 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.06  ,False    ,300.0
622 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.06  ,True     ,300.0
623 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,True     ,
624 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.06  ,False    ,300.0
625 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.008 ,False    ,
626 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,False    ,
627 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.1   ,False    ,300.0
628 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.05  ,False    ,300.0
629 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.12  ,False    ,300.0
630 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,False    ,
631 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,True     ,
632 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.004 ,False    ,
633 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.04  ,True     ,300.0
634 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.00025 ,fixed         ,             0.002 ,True     ,
635 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,False    ,
636 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,False    ,
637 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.05  ,False    ,300.0
638 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,False    ,
639 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.04  ,True     ,300.0
640 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,True     ,
641 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,False    ,
642 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.05  ,True     ,300.0
643 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.05  ,True     ,300.0
644 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.12  ,True     ,300.0
645 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.1   ,True     ,300.0
646 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.00025 ,fixed         ,             0.002 ,True     ,
647 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.002 ,True     ,
648 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.04  ,False    ,300.0
649 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,False    ,
650 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.05  ,False    ,300.0
651 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.04  ,False    ,300.0
652 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,True     ,
653 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.004 ,False    ,
654 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,True     ,
655 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.04  ,True     ,300.0
656 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,True     ,
657 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,False    ,
658 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.008 ,True     ,
659 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.12  ,True     ,300.0
660 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.1   ,True     ,300.0
661 ,logistic          , 0.7  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.006 ,False    ,
662 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,True     ,
663 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,False    ,
664 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,True     ,
665 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.04  ,True     ,300.0
666 ,logistic          , 0.85 ,       128 ,"[30, 30, 30]"     ,0.00025 ,linear_decay  ,             0.12  ,False    ,300.0
667 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.005   ,linear_decay  ,             0.1   ,False    ,300.0
668 ,logistic          , 0.9  ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.002 ,True     ,
669 ,logistic          , 0.8  ,       128 ,"[30, 30, 30]"     ,0.0005  ,fixed         ,             0.002 ,True     ,
670 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.05  ,False    ,300.0
671 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.0001  ,linear_decay  ,             0.1   ,True     ,300.0
672 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,True     ,
673 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.08  ,True     ,300.0
674 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,False    ,
675 ,logistic          , 0.75 ,       128 ,"[30, 30, 30]"     ,0.001   ,fixed         ,             0.004 ,False    ,
676 ,logistic          , 0.9  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.002 ,True     ,
677 ,logistic          , 0.75 ,       128 ,"[60, 30]"         ,0.005   ,linear_decay  ,             0.04  ,False    ,300.0
678 ,logistic          , 0.7  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.006 ,True     ,
679 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.001   ,fixed         ,             0.004 ,False    ,
680 ,logistic          , 0.85 ,       128 ,"[60, 30]"         ,0.001   ,linear_decay  ,             0.08  ,True     ,300.0
681 ,logistic          , 0.8  ,       128 ,"[60, 30]"         ,0.0005  ,fixed         ,             0.002 ,True     ,
